Season Number,Season Start,Season End,Episode Number,Episode Title,Pitch Number,Startup Name,Industry,Business Description,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of sharks in deal,Ashneer Grover,Ashneer Investment Equity,Ashneer Debt Amount,Namita Thapar,Namita Investment Equity,Namita Debt Amount,Anupam Mittal,Anupam Investment Equity,Anupam Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Aman Gupta,Aman Investment Equity,Aman Debt Amount,Peyush Bansal,Peyush Investment Equity,Peyush Debt Amount,Ghazal Alagh,Ghazal Investment Equity,Ghazal Debt Amount,Amit Jain,Amit Investment Equity,Amit Debt Amount
1,20-Dec-21,04-Feb-22,16,Winning The Sharks Trust,47,BambooIndia,Manufacturing,Bamboo Products,2,1.0,1.0,0.0,1.0,Middle,Pune,Maharashtra,364.3015873015873,20.0,80.0,4.0,2000.0,1,1.0,50.0,3.5,30.0,0.8613138686131386,1429.0,2.0,25.0,1.75,15.0,0.0,0.0,0.0,25.0,1.75,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,16,Winning The Sharks Trust,48,FlyingFur,Animal/Pets,Dog pets Hygiene,3,2.0,1.0,0.0,0.0,Middle,Delhi,Delhi,364.3015873015873,43.012839694656485,75.0,7.0,1071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,16,Winning The Sharks Trust,49,BeyondWater,Food,Liquid Water Enhancer,2,1.0,1.0,0.0,0.0,Young,Kolkata,West Bengal,364.3015873015873,10.0,75.0,4.0,1875.0,1,1.0,75.0,15.0,0.0,0.0,500.0,2.0,0.0,0.0,0.0,37.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,16,Winning The Sharks Trust,50,Let'sTry,Food,Healthy Snacks,4,1.0,3.0,0.0,1.0,Middle,Delhi,Delhi,364.3015873015873,3.0,45.0,2.0,2250.0,1,1.0,45.0,12.0,0.0,0.0,375.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,6.0,0.0,0.0,0.0,0.0,22.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,17,A Wave Of Startups,51,FindYourKicksIndia,Beauty/Fashion,Sneaker Resale,3,3.0,0.0,0.0,0.0,Young,Ludhiana,Punjab,364.3015873015873,3.5,50.0,10.0,500.0,1,1.0,50.0,25.0,0.0,0.0,200.0,5.0,10.0,5.0,0.0,10.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,17,A Wave Of Startups,52,AasVidyalaya,Education,EdTech App,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,150.0,43.012839694656485,150.0,3.0,5000.0,1,1.0,150.0,15.0,0.0,0.0,1000.0,3.0,50.0,5.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,17,A Wave Of Startups,53,Outbox,Services,Premium Surprise-Planning,2,1.0,1.0,0.0,1.0,Young,Kolkata,West Bengal,110.0,43.012839694656485,50.0,5.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,17,A Wave Of Startups,54,RoadBounce,Technology/Software,Pothole Detection Software and Data,1,1.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,250.0,43.012839694656485,80.0,10.0,800.0,1,1.0,80.0,20.0,0.0,0.0,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,18,Investing In Profitable Businesses,55,Mommy'sKitchen,Food,Thin Crust Pizza,3,2.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,4.5,90.0,3.0,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,18,Investing In Profitable Businesses,56,IndiaHempandCo,Food,Hemp Food Products,1,0.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,364.3015873015873,2.0,50.0,4.0,1250.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,18,Investing In Profitable Businesses,57,Otua,Vehicles/Electrical Vehicles,Electric Auto Vehicle Dandera,2,2.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,364.3015873015873,43.012839694656485,100.0,1.0,10000.0,1,1.0,1.0,1.0,99.0,0.8613138686131386,100.0,1.0,1.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,18,Investing In Profitable Businesses,58,Anthyesti,Services,Funeral Service the last rites,1,0.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,116.0,43.012839694656485,50.0,2.5,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,19,Forming An Idea And Bagging A Deal,59,Ethik,Manufacturing,Leather-free Shoes,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,364.3015873015873,1.0,15.0,5.0,300.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,19,Forming An Idea And Bagging A Deal,60,WeSTOCK,Animal/Pets,Brainwired Livestock health monitoring AI pets ear tag,2,2.0,0.0,0.0,0.0,Middle,Ernakulam,Kerala,55.0,43.012839694656485,50.0,5.0,1000.0,1,1.0,60.0,10.0,0.0,0.0,600.0,4.0,15.0,2.5,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.5,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,19,Forming An Idea And Bagging A Deal,61,KetoIndia,Food,Customised Keto Diets for various Medical/Health issues,1,1.0,0.0,0.0,0.0,Young,Delhi,Delhi,180.0,43.012839694656485,150.0,1.25,12000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,19,Forming An Idea And Bagging A Deal,62,Magiclock,Hardware,LPG Cylinder lock,3,3.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,0.04,120.0,8.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,20,A Variety Of Ideas,63,TheStatePlate,Food,Delicacies,2,1.0,1.0,0.0,0.0,Young,"Bangalore,Kolkata","Karnataka,West Bengal",364.3015873015873,40.0,65.0,2.0,3250.0,1,1.0,40.0,3.0,25.0,0.8613138686131386,1333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,40.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,20,A Variety Of Ideas,64,Bakarmax,Technology/Software,Comics & Animation,2,2.0,0.0,0.0,0.0,Young,Delhi,Delhi,35.0,43.012839694656485,35.0,5.0,700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,20,A Variety Of Ideas,65,INACAN,Food,Can Cocktails,3,3.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,364.3015873015873,23.0,50.0,2.0,2500.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,5.0,20.0,2.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,21,Game-changing Ideas,66,Get-A-Whey,Food,Sugar-Free Icecream,2,1.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,360.0,0.25,100.0,8.0,1250.0,1,1.0,100.0,15.0,0.0,0.0,667.0,3.0,33.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,5.0,0.0,33.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,21,Game-changing Ideas,67,Sid07Designs,Hardware,Inventions,1,1.0,0.0,0.0,0.0,Young,Jammu,Jammu & Kashmir,364.3015873015873,1.0,47.0,10.0,470.0,1,1.0,25.0,75.0,22.0,0.8613138686131386,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,25.0,75.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,21,Game-changing Ideas,68,TheQuirkyNaari,Beauty/Fashion,Customised Apparels,1,0.0,1.0,0.0,0.0,Young,Mathura,Uttar Pradesh,364.3015873015873,3.0,35.0,5.0,700.0,1,1.0,35.0,24.0,0.0,0.0,146.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,12.0,0.0,17.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,22,Turning Ideas Into Businesses,69,HairOriginals,Beauty/Fashion,Natural Hair Extensions,3,3.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,364.3015873015873,50.0,60.0,2.0,3000.0,1,1.0,60.0,4.0,0.0,0.0,1500.0,3.0,20.0,1.33,0.0,0.0,0.0,0.0,20.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,22,Turning Ideas Into Businesses,70,Poo-de-Cologne,Beauty/Fashion,Toilet Spray with Essential Oils,1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,0.75,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,22,Turning Ideas Into Businesses,71,Moonshine,Food,Meads,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,372.0,43.012839694656485,80.0,0.5,16000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,22,Turning Ideas Into Businesses,72,Falhari,Food,Fresh Fruits salads,3,3.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,364.3015873015873,1.0,50.0,2.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,23,Investing In Innovation,73,NamhyaFoods,Food,Ayurvedic Enriched Food,1,0.0,1.0,0.0,0.0,Young,Jammu,Jammu & Kashmir,364.3015873015873,16.0,100.0,5.0,2000.0,1,1.0,50.0,10.0,50.0,0.8613138686131386,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,23,Investing In Innovation,74,UrbanMonkey,Beauty/Fashion,Streetwear,1,1.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,364.3015873015873,200.0,100.0,1.0,10000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,23,Investing In Innovation,75,GuardianGears,Manufacturing,Motorcycle Luggage bags,2,1.0,1.0,0.0,1.0,Middle,Hyderabad,Telangana,2500.0,21.0,30.0,5.0,600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,23,Investing In Innovation,76,ModernMyth,Beauty/Fashion,Bags Slings Clutches Handbags Totes Laptop Bags Travel Essentials Pouches Trunks & Gifting,2,1.0,1.0,0.0,0.0,Young,Delhi,Delhi,364.3015873015873,14.0,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,24,A Decade Of Indian Entrepreneurship,77,TheSassBar,Beauty/Fashion,Gifts Soaps,1,0.0,1.0,0.0,0.0,Young,Mumbai,Maharashtra,364.3015873015873,7.0,40.0,8.0,500.0,1,1.0,50.0,35.0,0.0,0.0,143.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.5,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,24,A Decade Of Indian Entrepreneurship,78,KGAgrotech,Agriculture,Agricultural Innovations,2,2.0,0.0,0.0,0.0,Young,Malegaon,Maharashtra,364.3015873015873,43.012839694656485,30.0,10.0,300.0,1,1.0,10.0,40.0,20.0,0.8613138686131386,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,24,A Decade Of Indian Entrepreneurship,79,NuskhaKitchen,Food,Homemade after delivery Foods,2,1.0,1.0,0.0,0.0,Middle,Jaipur,Rajasthan,364.3015873015873,1.45,20.0,10.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,25,An Ocean Of Opportunities,80,PawsIndia,Animal/Pets,Dog Products,1,0.0,1.0,0.0,0.0,Young,Mumbai,Maharashtra,364.3015873015873,20.0,50.0,4.0,1250.0,1,1.0,50.0,15.0,0.0,0.0,333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,25,An Ocean Of Opportunities,81,SunfoxTechnologies,Medical/Health,Portable ECG Device,4,4.0,0.0,0.0,0.0,Young,Dehradun,Uttarakhand,120.0,5.0,100.0,2.0,5000.0,1,1.0,100.0,6.0,0.0,0.0,1667.0,5.0,0.0,0.0,0.0,20.0,1.2,0.0,20.0,1.2,0.0,20.0,1.2,0.0,0.0,0.0,0.0,20.0,1.2,0.0,20.0,1.2,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,25,An Ocean Of Opportunities,82,Alpino,Food,Roasted Peanut butter Products,4,4.0,0.0,0.0,0.0,Young,Surat,Gujarat,1000.0,43.012839694656485,150.0,2.0,7500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,26,Revolutionary Ideas,83,IsakFragrances,Beauty/Fashion,Perfumes Fragrances,1,0.0,1.0,0.0,0.0,Young,Lucknow,Uttar Pradesh,364.3015873015873,3.5,50.0,8.0,625.0,1,1.0,50.0,50.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,26,Revolutionary Ideas,84,JulaaAutomation,Manufacturing,Automatic Cradle,3,3.0,0.0,0.0,0.0,Middle,Ahmedabad,Gujarat,0.0,43.012839694656485,50.0,10.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,26,Revolutionary Ideas,85,RarePlanet,Manufacturing,Handicrafts,2,2.0,0.0,0.0,0.0,Middle,Kolkata,West Bengal,364.3015873015873,12.0,65.0,1.0,6500.0,1,1.0,65.0,3.0,0.0,0.0,2167.0,1.0,0.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,27,Investing In The Future Of India,86,ThekaCoffee,Food,Coffee Products,1,1.0,0.0,0.0,0.0,Young,Gandhinagar,Gujarat,180.0,4.0,50.0,10.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,27,Investing In The Future Of India,87,WattTechnovations,Medical/Health,Ventilated PPE Kits,1,1.0,0.0,0.0,0.0,Young,Pune,Maharashtra,364.3015873015873,43.012839694656485,0.00101,2.0,0.0,1,1.0,0.00101,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0002525,1.0,0.0,0.0002525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002525,1.0,0.0,0.0002525,1.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,27,Investing In The Future Of India,88,AlisteTechnologies,Technology/Software,Automation Solutions,6,6.0,0.0,0.0,0.0,Young,Noida,Uttar Pradesh,364.3015873015873,7.5,60.0,5.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,27,Investing In The Future Of India,89,InsuranceSamadhan,Services,Insurance Solutions,3,2.0,1.0,0.0,0.0,Middle,Noida,Uttar Pradesh,364.3015873015873,22.0,100.0,1.0,10000.0,1,1.0,100.0,4.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,28,Meeting The New India Minds,90,HumpyA2,Food,Organic Milk A2 Products,3,2.0,1.0,0.0,0.0,Middle,Pune,Maharashtra,208.0,43.012839694656485,75.0,4.0,1875.0,1,1.0,100.0,15.0,0.0,0.0,667.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,5.0,0.0,0.0,0.0,0.0,33.33,5.0,0.0,33.33,5.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,28,Meeting The New India Minds,91,KunafaWorld,Food,Kunafa food products,2,1.0,1.0,0.0,1.0,Young,Mangalore,Karnataka,200.0,30.0,90.0,5.0,1800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,28,Meeting The New India Minds,92,GoldSafeSolutions,Manufacturing,Anti-Suicidal Fan Rod,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,50.0,43.012839694656485,50.0,5.0,1000.0,1,1.0,50.0,30.0,0.0,0.0,167.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,10.0,0.0,0.0,0.0,0.0,16.66,10.0,0.0,16.66,10.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,29,Businesses Of Tomorrow,93,WakaoFoods,Food,Jackfruit Products,1,1.0,0.0,0.0,0.0,Middle,Goa,Goa,364.3015873015873,6.0,75.0,5.0,1500.0,1,1.0,75.0,21.0,0.0,0.0,357.0,3.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,29,Businesses Of Tomorrow,94,PDDFalcon,Manufacturing,Stainless Steel Items,2,1.0,1.0,0.0,1.0,Young,Gandhinagar,Gujarat,272.0,43.012839694656485,75.0,3.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,29,Businesses Of Tomorrow,95,PlayBoxTV,Services,Streaming Platform,2,2.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,1020.0,43.012839694656485,100.0,3.5,2857.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20-Dec-21,04-Feb-22,30,Sharks Ki Expertise,96,Sippline,Manufacturing,Portable Glass Attachment Drinking Shields,1,1.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,364.3015873015873,43.012839694656485,75.0,15.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
