Season Number,Season Start,Season End,Episode Number,Episode Title,Pitch Number,Startup Name,Industry,Business Description,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of sharks in deal,Ashneer Grover,Ashneer Investment Equity,Ashneer Debt Amount,Namita Thapar,Namita Investment Equity,Namita Debt Amount,Anupam Mittal,Anupam Investment Equity,Anupam Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Aman Gupta,Aman Investment Equity,Aman Debt Amount,Peyush Bansal,Peyush Investment Equity,Peyush Debt Amount,Ghazal Alagh,Ghazal Investment Equity,Ghazal Debt Amount,Amit Jain,Amit Investment Equity,Amit Debt Amount
2,02-Jan-23,10-Mar-23,24,India Ke Incredible Entrepreneurs,224,Geeani,Vehicles/Electrical Vehicles,Smallest EV tractor,3,2.0,1.0,0.0,0.0,Middle,Ahmedabad,Gujarat,364.3015873015873,43.012839694656485,75.0,7.5,1000.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,3.33,0.0,33.33,3.33,0.0,33.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,24,India Ke Incredible Entrepreneurs,225,Amore,Food,Gelato Ice Cream Online,2,2.0,0.0,0.0,0.0,Middle,"Hyderabad,Mumbai","Telangana,Maharashtra",364.3015873015873,43.012839694656485,75.0,4.0,1875.0,1,1.0,75.0,7.5,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,24,India Ke Incredible Entrepreneurs,226,LeafyAffair,Beauty/Fashion,Botanical Jewellery,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,110.0,21.0,50.0,2.5,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,25,Badhta India,227,ScrapUncle,Services,Sell scrap recyclables online,1,1.0,0.0,0.0,0.0,Young,Delhi,Delhi,600.0,43.012839694656485,60.0,3.0,2000.0,1,1.0,60.0,5.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0
2,02-Jan-23,10-Mar-23,25,Badhta India,228,SharmaJiKiAata,Food,Freshly milled atta,2,1.0,1.0,0.0,0.0,Middle,Pune,Maharashtra,364.3015873015873,43.012839694656485,40.0,10.0,400.0,1,1.0,40.0,20.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,25,Badhta India,229,Manetain,Beauty/Fashion,Curly Hair Care Products,2,0.0,2.0,0.0,0.0,Young,"Cochin,Mumbai","Kerala,Maharashtra",100.0,12.0,75.0,2.5,3000.0,1,1.0,75.0,10.0,0.0,0.0,750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,26,Bharat Badal Raha Hai,230,GavinParis,Beauty/Fashion,Gender-Neutral Fashion,2,2.0,0.0,0.0,0.0,Young,Kolkata,West Bengal,114.0,43.012839694656485,50.0,5.0,1000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,26,Bharat Badal Raha Hai,231,UnStop,Technology/Software,Connecting talent colleges recruiters,1,1.0,0.0,0.0,0.0,Middle,Delhi,Delhi,1600.0,43.012839694656485,100.0,1.0,10000.0,1,1.0,200.0,4.0,0.0,0.0,5000.0,4.0,0.0,0.0,0.0,50.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0
2,02-Jan-23,10-Mar-23,26,Bharat Badal Raha Hai,232,BlueTea,Food,Ayurvedic Herbal Tea,2,2.0,0.0,0.0,0.0,Middle,"Faridabad,Kolkata","Haryana,West Bengal",1000.0,43.012839694656485,75.0,1.0,7500.0,1,1.0,50.0,3.0,25.0,12.0,1666.666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,233,TheGreenSnack,Food,Healthy Snacks Online,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,-1.0,25.0,100.0,2.0,5000.0,1,1.0,100.0,8.0,0.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,234,HobbyIndia,Furnishing/Household,Online Art & Craft Store,3,1.0,2.0,0.0,1.0,Young,Surat,Gujarat,117.0,43.012839694656485,50.0,3.0,1666.666667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,235,Flhexible,Furnishing/Household,Composite paper honeycomb panels,2,1.0,1.0,0.0,1.0,Middle,Jaipur,Rajasthan,16.0,3.5,50.0,7.5,666.6666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,236,UpThrust,Sports,ESPORTS AND GAMING ORGANISATION,2,2.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,300.0,33.0,75.0,3.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,28,Game Changers,237,Zoff,Food,Cool Grind Technology Indian Spices,2,2.0,0.0,0.0,0.0,Middle,Raipur,Chhattisgarh,364.3015873015873,700.0,100.0,0.5,20000.0,1,1.0,100.0,1.25,0.0,0.0,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,28,Game Changers,238,DesiToys,Manufacturing,Indian Traditional Toys and Indoor Games,1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,115.0,20.0,50.0,3.0,1666.666667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,28,Game Changers,239,CloudWorx,Technology/Software,NoCode Enterprise Metaverse App Builder,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,364.3015873015873,14.0,40.0,2.0,2000.0,1,1.0,40.0,3.2,0.0,0.0,1250.0,2.0,0.0,0.0,0.0,20.0,1.6,0.0,20.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,29,Pulse Of The Country,240,Mahantam,Manufacturing,Tea Glass Washing Machine,2,2.0,0.0,0.0,0.0,Young,Banaskantha,Gujarat,364.3015873015873,43.012839694656485,30.0,10.0,300.0,1,1.0,30.0,20.0,0.0,0.0,150.0,5.0,0.0,0.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,29,Pulse Of The Country,241,MindPeers,Medical/Health,For Mental Strength,2,1.0,1.0,0.0,0.0,Middle,Delhi,Delhi,364.3015873015873,43.012839694656485,53.0,1.0,5300.0,1,1.0,106.0,2.0,0.0,0.0,5300.0,4.0,0.0,0.0,0.0,17.66,0.33,0.0,0.0,0.0,0.0,17.66,0.33,0.0,17.66,0.33,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,29,Pulse Of The Country,242,Barosi,Food,Fresh & pure milk products,1,1.0,0.0,0.0,0.0,Middle,Pataudi,Haryana,-1.0,42.0,50.0,2.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,30,Changing India,243,Daryaganj,Food,North Indian Cuisine restaurant,3,3.0,0.0,0.0,0.0,Middle,Delhi,Delhi,364.3015873015873,300.0,90.0,0.5,18000.0,1,1.0,90.0,1.0,0.0,0.0,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,30,Changing India,244,DhruvVidyut,Vehicles/Electrical Vehicles,Invention converts cycle into an electric cycle,1,1.0,0.0,0.0,0.0,Middle,Delhi,Delhi,364.3015873015873,43.012839694656485,0.0,0.5,0.0,1,1.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,30,Changing India,245,CELLBELL,Furnishing/Household,Gaming Office Chairs,3,3.0,0.0,0.0,0.0,Middle,Ulhasnagar,Maharashtra,364.3015873015873,400.0,90.0,1.5,6000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,31,Innovations And Investments,246,Tipayi,Manufacturing,Balance Bike for Kids,1,1.0,0.0,0.0,0.0,Young,Pune,Maharashtra,21.0,0.5,50.0,10.0,500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,31,Innovations And Investments,247,DigiQure,Medical/Health,Book Doctors Appointments Video Consultation,2,2.0,0.0,0.0,0.0,Middle,Bhopal,Madhya Pradesh,364.3015873015873,43.012839694656485,40.0,4.0,1000.0,1,1.0,40.0,10.0,0.0,0.0,400.0,1.0,0.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,31,Innovations And Investments,248,Nirmalaya,Manufacturing,Incense products made from temple flowers,3,2.0,1.0,0.0,1.0,Middle,Delhi,Delhi,-1.0,80.0,60.0,1.5,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,32,Pitch Perfect,249,Pabiben,Beauty/Fashion,Handcrafted products sold directly by artisans,2,1.0,1.0,0.0,0.0,Middle,Ahmedabad,Gujarat,364.3015873015873,43.012839694656485,50.0,5.0,1000.0,1,1.0,10.0,5.0,40.0,0.0,200.0,1.0,0.0,0.0,0.0,10.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,32,Pitch Perfect,250,Homestrap,Furnishing/Household,Collection of organizer for home and travelling,2,1.0,1.0,0.0,1.0,Middle,Indore,Madhya Pradesh,364.3015873015873,43.012839694656485,70.0,1.0,7000.0,1,1.0,50.0,7.0,20.0,10.0,714.2857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,32,Pitch Perfect,251,uBreathe,Manufacturing,Smart Natural Air Purifier,2,2.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,364.3015873015873,43.012839694656485,150.0,7.5,2000.0,1,1.0,50.0,5.0,100.0,10.0,1000.0,1.0,0.0,0.0,0.0,50.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,32,Pitch Perfect,252,Deyor,Technology/Software,Chatbot integrated experiential travel website,2,2.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,364.3015873015873,43.012839694656485,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,33,Growing With India,253,iMumz,Medical/Health,Transforming pregnancy and parenting with app,3,2.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,364.3015873015873,43.012839694656485,70.0,1.0,7000.0,1,1.0,10.0,1.0,60.0,10.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,33,Growing With India,254,TheHealthyBinge,Food,Assorted Pack Baked Chips,2,2.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,-1.0,11.0,50.0,5.0,1000.0,1,1.0,50.0,5.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,0.0,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,33,Growing With India,255,Freakins,Beauty/Fashion,Fashionable Denim Apparel,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,-1.0,43.012839694656485,70.0,1.0,7000.0,1,1.0,50.0,2.5,20.0,12.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,34,Growing Ideas Into Successful Businesses,256,Perfora,Furnishing/Household,Toothpaste Electric Toothbrush,2,2.0,0.0,0.0,0.0,Young,"Ballarpur,Karnal","Haryana,Maharashtra",-1.0,43.012839694656485,80.0,1.0,8000.0,1,1.0,80.0,2.5,0.0,0.0,3200.0,3.0,0.0,0.0,0.0,26.66,0.833,0.0,0.0,0.0,0.0,26.66,0.833,0.0,0.0,0.0,0.0,26.66,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,34,Growing Ideas Into Successful Businesses,257,MidNightAngelsByPC,Beauty/Fashion,Lounge & Travel wear,2,0.0,2.0,0.0,0.0,Middle,Gurgaon,Haryana,180.0,43.012839694656485,75.0,6.0,1250.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,34,Growing Ideas Into Successful Businesses,258,CureSee,Medical/Health,Artificial Intelligence (AI) based vision therapy,3,3.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,0.0,264.0,40.0,5.0,800.0,1,1.0,50.0,10.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,35,Business Ideas Ka Pitara,259,MeduLance,Medical/Health,One-stop solution for all healthcare needs,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,240.0,43.012839694656485,200.0,1.0,20000.0,1,1.0,200.0,2.0,0.0,0.0,10000.0,3.0,0.0,0.0,0.0,66.66,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,0.666,0.0,66.66,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,35,Business Ideas Ka Pitara,260,Cakelicious,Food,Cakes Online,2,0.0,2.0,0.0,0.0,Middle,Kolkata,West Bengal,364.3015873015873,3.0,25.0,5.0,500.0,1,1.0,25.0,20.0,0.0,0.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0
2,02-Jan-23,10-Mar-23,35,Business Ideas Ka Pitara,261,Bowled.io,Sports,Play-to-Earn Social Gaming Platform,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,43.012839694656485,80.0,1.0,8000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,35,Business Ideas Ka Pitara,262,Toyshine,Manufacturing,Collection of Toys,1,1.0,0.0,0.0,0.0,Middle,Jalandhar,Punjab,4500.0,450.0,125.0,0.5,25000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,36,Anokhe Pitchers Ke Anokhe Ideas,263,neuphony,Medical/Health,Wearable EEG Headband,2,1.0,1.0,0.0,1.0,Young,Noida,Uttar Pradesh,-1.0,43.012839694656485,100.0,2.0,5000.0,1,1.0,100.0,5.4,0.0,0.0,1851.851852,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.7,0.0,50.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,36,Anokhe Pitchers Ke Anokhe Ideas,264,Amrutam,Food,Ayurvedic Lifestyle products,3,2.0,1.0,0.0,0.0,Middle,Gwalior,Madhya Pradesh,110.0,43.012839694656485,50.0,2.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,36,Anokhe Pitchers Ke Anokhe Ideas,265,HoloKitab,Technology/Software,Augmented Reality content for books,2,2.0,0.0,0.0,0.0,Middle,Jalandhar,Punjab,0.0,43.012839694656485,45.0,10.0,450.0,1,1.0,45.0,25.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,37,Bharat Ka Kal,266,Zoe,Food,Nutrition For Life. Shop health & wellness products,2,1.0,1.0,0.0,1.0,Middle,Gurgaon,Haryana,120.0,43.012839694656485,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,37,Bharat Ka Kal,267,Hornback,Vehicles/Electrical Vehicles,Diamond frame folding bicycles,2,2.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,364.3015873015873,43.012839694656485,50.0,1.0,5000.0,1,1.0,50.0,2.5,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.5,0.0
2,02-Jan-23,10-Mar-23,37,Bharat Ka Kal,268,Malaki,Liquor/Beverages,Non-Alcoholic Beverages,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,270.0,42.0,50.0,1.0,5000.0,1,1.0,50.0,3.0,0.0,0.0,1666.666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.5,0.0,25.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,37,Bharat Ka Kal,269,nanoclean,Manufacturing,Contamination Control Solutions,1,1.0,0.0,0.0,0.0,Middle,Bikaner,Rajasthan,110.0,5.0,80.0,2.0,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,38,Innovation And Imagination,270,DesmondJi,Liquor/Beverages,"Spirits, Liqueurs & Cocktail Blends",2,2.0,0.0,0.0,0.0,Middle,Goa,Goa,1200.0,125.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,38,Innovation And Imagination,271,Cremeitalia,Food,Fresh Italian Cheese Products,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,62.0,90.0,1.5,6000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,38,Innovation And Imagination,272,nawgati,Services,Congestion Management for Fuel Stations,3,3.0,0.0,0.0,0.0,Young,Noida,Uttar Pradesh,364.3015873015873,43.012839694656485,67.0,2.0,3350.0,1,1.0,67.0,3.0,0.0,0.0,2233.333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1.5,0.0
