Season Number,Season Start,Season End,Episode Number,Episode Title,Pitch Number,Startup Name,Industry,Business Description,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of sharks in deal,Ashneer Grover,Ashneer Investment Equity,Ashneer Debt Amount,Namita Thapar,Namita Investment Equity,Namita Debt Amount,Anupam Mittal,Anupam Investment Equity,Anupam Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Aman Gupta,Aman Investment Equity,Aman Debt Amount,Peyush Bansal,Peyush Investment Equity,Peyush Debt Amount,Ghazal Alagh,Ghazal Investment Equity,Ghazal Debt Amount,Amit Jain,Amit Investment Equity,Amit Debt Amount
2,02-Jan-23,10-Mar-23,38,Innovation And Imagination,273,Swytchd,Vehicles/Electrical Vehicles,All-inclusive Electric Vehicle Subscription,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,364.3015873015873,43.012839694656485,50.0,3.0,1666.666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,274,GladFul,Food,Natural High Protein Rich & Healthy Foods,2,1.0,1.0,0.0,0.0,Middle,Jaipur,Rajasthan,-1.0,24.0,50.0,2.0,2500.0,1,1.0,50.0,3.5,0.0,0.0,1428.571429,3.0,0.0,0.0,0.0,16.66,1.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,1.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,1.1666,0.0
2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,275,Pharmallama,Medical/Health,Simplified pharmacy,3,3.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,364.3015873015873,24.0,100.0,1.5,6666.666667,1,1.0,200.0,5.0,0.0,0.0,4000.0,5.0,0.0,0.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,276,CraveRajaFoods,Food,Cloud-kitchen service,2,2.0,0.0,0.0,0.0,Middle,Kolkata,West Bengal,256.0,20.0,65.0,3.0,2166.666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,277,VAPerfume,Furnishing/Household,"Devotional, meditational, and romantic incense",1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,43.012839694656485,100.0,10.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,40,Creating Valuable Businesses,278,Hood,Technology/Software,Pseudonymous social network,3,3.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,0.0,43.012839694656485,120.0,0.2,60000.0,1,1.0,60.0,0.54,60.0,12.0,11111.11111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,0.27,30.0,30.0,0.27,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,40,Creating Valuable Businesses,279,TwistingScoops,Food,Authentic turkish ice cream,2,2.0,0.0,0.0,0.0,Young,Delhi,Delhi,364.3015873015873,43.012839694656485,100.0,2.5,4000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,40,Creating Valuable Businesses,280,GROWiT,Agriculture,Protective farming products,2,2.0,0.0,0.0,0.0,Middle,Surat,Gujarat,-1.0,43.012839694656485,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,2.0,0.0,0.0,0.0,25.0,0.5,25.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,25.0,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,281,Makino,Food,Nachos & Nuts,4,4.0,0.0,0.0,0.0,Young,Himmatnagar,Gujarat,364.3015873015873,2.5,200.0,2.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,282,Trunome,Medical/Health,Post Transplant Care,2,2.0,0.0,0.0,0.0,Middle,Chennai,Tamil Nadu,364.3015873015873,43.012839694656485,150.0,1.0,15000.0,1,1.0,150.0,2.0,0.0,0.0,7500.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.5,0.0,37.5,0.5,0.0,37.5,0.5,0.0,37.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,283,Wol3D,Manufacturing,3D printing technology,4,2.0,2.0,0.0,1.0,Middle,Mumbai,Maharashtra,364.3015873015873,43.012839694656485,150.0,1.0,15000.0,1,1.0,80.0,2.0,70.0,0.8613138686131386,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,284,What'sUpWellness,Food,Wellness in the form of quick bites,2,1.0,1.0,0.0,0.0,Middle,Kolkata,West Bengal,364.3015873015873,30.0,50.0,3.0,1666.666667,1,1.0,60.0,4.76,0.0,0.0,1260.504202,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.586,0.0,20.0,1.586,0.0,20.0,1.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,285,ProostBeer,Liquor/Beverages,Freshly brewed beer,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,-1.0,43.012839694656485,100.0,0.75,13333.33333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,286,DrCubes,Liquor/Beverages,Frozen Fresh cubes,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,75.0,43.012839694656485,80.0,15.0,533.3333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,287,MetroRide,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,54.0,25.0,75.0,1.0,7500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,288,Conker,Technology/Software,Skill Based Learning Online Courses,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,120.0,22.0,40.0,1.0,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,289,WTF,Food,Where's The Food,1,1.0,0.0,0.0,0.0,Middle,Kolkata,West Bengal,364.3015873015873,43.012839694656485,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,290,funngro,Technology/Software,Smart Teens work with Smart companies,3,1.0,2.0,0.0,1.0,Middle,Mumbai,Maharashtra,364.3015873015873,43.012839694656485,50.0,1.25,4000.0,1,1.0,50.0,4.16,0.0,0.0,1201.923077,2.0,0.0,0.0,0.0,25.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.08,0.0
2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,291,Aadvik,Food,Buy Camel & Goat Milk,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,720.0,50.0,60.0,1.5,4000.0,1,1.0,15.0,1.5,45.0,12.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5,45.0
2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,292,oyehappy,Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",2,2.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,1005.0,80.0,50.0,1.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,293,HealthyMaster,Food,"Online Dry Fruits, Snacks, Berries, Chips",3,1.0,2.0,0.0,1.0,Middle,Bangalore,Karnataka,-1.0,20.0,50.0,2.0,2500.0,1,1.0,50.0,6.5,0.0,0.0,769.2307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,294,Kitsons,Furnishing/Household,"Stationery, Art & Craft, Books & Toy Retail Space",3,3.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,364.3015873015873,43.012839694656485,1000.0,10.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,295,LondonBubble,Food,Waffle Chips Online,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,43.012839694656485,75.0,5.0,1500.0,1,1.0,75.0,15.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,296,WaggyZone,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,1.0,50.0,5.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,45,True Meaning Of Entrepreneurship,297,NutriCook,Food,"Smart Pots, Air Fryers, Air Fryer Oven",2,1.0,1.0,0.0,0.0,Middle,"Bangalore,Punganur","Karnataka,Andhra Pradesh",13.0,43.012839694656485,100.0,2.0,5000.0,1,1.0,50.0,10.0,50.0,12.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,45,True Meaning Of Entrepreneurship,298,Subhag,Medical/Health,Health-tech IUI Treatment Procedure for Infertility,3,3.0,0.0,0.0,0.0,Middle,"Jhumri Telaiya,Raipur","Jharkhand,Chhattisgarh",364.3015873015873,0.0,50.0,1.0,5000.0,1,1.0,20.0,1.0,30.0,10.0,2000.0,1.0,0.0,0.0,0.0,20.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,45,True Meaning Of Entrepreneurship,299,SinghStyled,Beauty/Fashion,Sikh Gentleman to maintain their Guru-gifted identity,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,7.5,50.0,5.0,1000.0,1,1.0,50.0,10.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,300,ZSportsTech,Sports,Cricket Sport Shop,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,31.0,43.012839694656485,60.0,2.0,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,301,ThePlatedProject,Services,Decor Plates & Dinnerware,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,364.3015873015873,43.012839694656485,75.0,2.0,3750.0,1,1.0,75.0,3.75,0.0,0.0,2000.0,3.0,0.0,0.0,0.0,25.0,1.25,0.0,0.0,0.0,0.0,25.0,1.25,0.0,25.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,302,VsnapU,Services,Professional Photography service,4,4.0,0.0,0.0,0.0,Middle,Goa,Goa,364.3015873015873,15.0,50.0,1.5,3333.333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,303,TheHealthyFactory,Food,Protein bread,2,2.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,-1.0,43.012839694656485,75.0,2.1,3571.428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,47,Tunnel Se Tank Tak Ka Safar,304,Brevistay,Services,Booking hotels for hours,5,5.0,0.0,0.0,0.0,Young,"Dehradun,Nainital,Lucknow","Uttarakhand,Uttar Pradesh",364.3015873015873,42.0,100.0,1.66,6024.096386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,47,Tunnel Se Tank Tak Ka Safar,305,SoulUp,Services,Real Conversations Real People,2,0.0,2.0,0.0,0.0,Middle,Bangalore,Karnataka,364.3015873015873,43.012839694656485,50.0,3.0,1666.666667,1,1.0,50.0,5.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,47,Tunnel Se Tank Tak Ka Safar,306,TheBigBookBox - ChapterOneBooks,Furnishing/Household,New paperback and hardcover books,2,1.0,1.0,0.0,0.0,Middle,Gopalganj,Bihar,140.0,43.012839694656485,50.0,8.0,625.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",307,Rubans,Beauty/Fashion,Artificial Jewellery Set Online,2,1.0,1.0,0.0,1.0,Middle,Bangalore,Karnataka,5100.0,43.012839694656485,150.0,0.5,30000.0,1,1.0,100.0,1.0,50.0,12.0,10000.0,3.0,0.0,0.0,0.0,33.33,0.333,16.66,0.0,0.0,0.0,33.33,0.333,16.66,33.33,0.333,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",308,SameNotification,Technology/Software,parental monitoring app,1,1.0,0.0,0.0,0.0,Middle,"Ahmedabad,Mirzapur","Gujarat,Uttar Pradesh",364.3015873015873,43.012839694656485,25.0,15.0,166.6666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",309,BottomLineSprays,Furnishing/Household,portable jet spray,2,1.0,1.0,0.0,1.0,Middle,Ahmedabad,Gujarat,364.3015873015873,2.0,35.0,5.0,700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",310,LilGoodness,Food,Healthy Snacks,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,-1.0,145.0,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,311,ForeverModest,Beauty/Fashion,premium Muslim women's clothing,1,0.0,1.0,0.0,0.0,Young,Aurangabad,Maharashtra,364.3015873015873,4.2,20.0,10.0,200.0,1,1.0,20.0,20.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,312,Sahayatha,Medical/Health,smart wheelchair with an assistive cleansing device,1,0.0,1.0,0.0,0.0,Young,Coimbatore,Tamil Nadu,364.3015873015873,43.012839694656485,100.0,10.0,1000.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0
2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,313,WickedGud,Food,High Protein & Fiber Gluten Free Vegan food,3,3.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,-1.0,43.012839694656485,50.0,1.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,314,maisha,Beauty/Fashion,Handmade Cotton & Jacquard Bags,3,2.0,1.0,0.0,0.0,Middle,Ahmedabad,Gujarat,364.3015873015873,43.012839694656485,75.0,3.0,2500.0,1,1.0,10.0,1.0,65.0,18.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,65.0
2,02-Jan-23,10-Mar-23,50,Season Finale With The Sharks,315,NishHair,Beauty/Fashion,100% Human Hair Extensions,1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,670.0,80.0,100.0,2.0,5000.0,1,1.0,100.0,2.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0
2,02-Jan-23,10-Mar-23,50,Season Finale With The Sharks,316,MYBYK,Vehicles/Electrical Vehicles,IoT-enabled bikes,1,1.0,0.0,0.0,0.0,Middle,Ahmedabad,Gujarat,-1.0,43.012839694656485,200.0,1.0,20000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,317,GODESi,Food,Handmade lollipops,2,1.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,-1.0,270.0,90.0,0.5,18000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,318,TAC,Beauty/Fashion,"ayurveda co for glowing skin, makeup & open pores",2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,-1.0,43.012839694656485,150.0,0.5,30000.0,1,1.0,81.0,1.0,69.0,12.0,8100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.5,0.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,319,Naara-Aaba,Liquor/Beverages,pears and plum wine,2,1.0,1.0,0.0,1.0,Middle,Ziro,Arunachal Pradesh,364.3015873015873,43.012839694656485,75.0,2.5,3000.0,1,1.0,50.0,5.0,25.0,10.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,320,StyloBug,Beauty/Fashion,Girls Dresses Online,2,1.0,1.0,0.0,0.0,Middle,Delhi,Delhi,1400.0,46.0,80.0,2.0,4000.0,1,1.0,80.0,10.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0
